"Continent","Country","State","County","GeographyCode","CentroidLat","CentroidLon"
Africa,Tunisia,Gouvernorat de Jendouba,Balta Bou Aouane,"","36.70","8.95"
Africa,Tunisia,Gouvernorat de Jendouba,Bou Salem,"","36.57","8.99"
Africa,Tunisia,Gouvernorat de Jendouba,Fernana,"","36.65","8.67"
Africa,Tunisia,Gouvernorat de Jendouba,Jendouba Nord,"","36.54","8.72"
Africa,Tunisia,Gouvernorat de Jendouba,Mu`tamadiyat Jundubah,"","36.50","8.75"
Africa,Tunisia,Gouvernorat de Jendouba,Oued Meliz,"","36.46","8.61"
Africa,Tunisia,Gouvernorat de Kairouan,"","","35.58","9.83"
Africa,Tunisia,Gouvernorat de Kairouan,Delegation de Oueslatia,"","35.92","9.67"
Africa,Tunisia,Gouvernorat de Kairouan,Mu`tamadiyat al Qayrawan,"","35.67","10.08"
Africa,Tunisia,Gouvernorat de Kasserine,"","","35.25","8.78"
Africa,Tunisia,Gouvernorat de Kasserine,Ayoun,"","35.51","8.91"
Africa,Tunisia,Gouvernorat de Kasserine,Djedliane,"","35.65","8.93"
Africa,Tunisia,Gouvernorat de Kasserine,Foussana,"","35.34","8.55"
Africa,Tunisia,Gouvernorat de Kasserine,Hidra,"","35.55","8.50"
Africa,Tunisia,Gouvernorat de Kasserine,Mu'tamadiyat Talah,"","35.50","8.50"
Africa,Tunisia,Gouvernorat de Kasserine,Mu`tamadiyat al Qasrayn,"","35.00","9.00"
Africa,Tunisia,Gouvernorat de Kasserine,Sbiba,"","35.50","9.17"
Africa,Tunisia,Gouvernorat de Kebili,"","","33.50","8.83"
Africa,Tunisia,Gouvernorat de Kebili,Mu`tamadiyat Qibili,"","33.83","9.00"
Africa,Tunisia,Gouvernorat de Kef,"","","36.08","8.75"
Africa,Tunisia,Gouvernorat de Kef,Es Sers,"","36.06","9.03"
Africa,Tunisia,Gouvernorat de Kef,Kef Est,"","36.18","8.90"
Africa,Tunisia,Gouvernorat de Kef,Kef Quest,"","36.15","8.66"
Africa,Tunisia,Gouvernorat de Kef,Mu`tamadiyat al Kaf,"","36.25","8.75"
Africa,Tunisia,Gouvernorat de Kef,Nebeur,"","36.32","8.77"
Africa,Tunisia,Gouvernorat de l' Ariana,"","","36.98","10.12"
Africa,Tunisia,Gouvernorat de l' Ariana,Raoued,"","36.93","10.18"
Africa,Tunisia,Gouvernorat de Mahdia,"","","35.33","10.58"
Africa,Tunisia,Gouvernorat de Mahdia,Chebba,"","35.24","11.06"
Africa,Tunisia,Gouvernorat de Mahdia,Mu`tamadiyat al Jamm,"","35.33","10.75"
Africa,Tunisia,Gouvernorat de Mahdia,Mu`tamadiyat as Sawasi,"","35.33","10.42"
Africa,Tunisia,Gouvernorat de Mahdia,Mu`tamadiyat Shurban,"","35.25","10.33"
Africa,Tunisia,Gouvernorat de Medenine,"","","33.33","11.00"
Africa,Tunisia,Gouvernorat de Medenine,Ben Guerdane,"","32.90","11.21"
Africa,Tunisia,Gouvernorat de Medenine,Beni Khedeche,"","33.23","10.12"
Africa,Tunisia,Gouvernorat de Medenine,Jerba Ajim,"","33.77","10.82"
Africa,Tunisia,Gouvernorat de Medenine,Jerba Midoun,"","33.78","10.95"
Africa,Tunisia,Gouvernorat de Medenine,Medenine Nord,"","33.38","10.63"
Africa,Tunisia,Gouvernorat de Medenine,Medenine Sud,"","33.37","10.39"
Africa,Tunisia,Gouvernorat de Medenine,Mu'tamadiyat Jarjis,"","33.33","11.08"
Africa,Tunisia,Gouvernorat de Medenine,Mu`tamadiyat Madani,"","33.50","10.50"
Africa,Tunisia,Gouvernorat de Medenine,Sidi Makhlouf,"","33.55","10.53"
Africa,Tunisia,Gouvernorat de Monastir,"","","35.62","10.75"
Africa,Tunisia,Gouvernorat de Monastir,Mu`tamadiyat al Mahdiyah,"","35.58","11.00"
Africa,Tunisia,Gouvernorat de Monastir,Mu`tamadiyat al Munastir,"","35.67","10.83"
Africa,Tunisia,Gouvernorat de Monastir,Mu`tamadiyat Susah,"","35.75","10.83"
Africa,Tunisia,Gouvernorat de Nabeul,"","","36.67","10.67"
Africa,Tunisia,Gouvernorat de Nabeul,Mu`tamadiyat Nabul,"","36.50","10.75"
Africa,Tunisia,Gouvernorat de Sfax,"","","34.75","10.42"
Africa,Tunisia,Gouvernorat de Sfax,Mu`tamadiyat al Mahras,"","34.55","10.48"
Africa,Tunisia,Gouvernorat de Sfax,Mu`tamadiyat Safaqis,"","34.75","10.50"
Africa,Tunisia,Gouvernorat de Sidi Bouzid,"","","34.83","9.50"
Africa,Tunisia,Gouvernorat de Sidi Bouzid,Mu'tamadiyat Subaytilah,"","35.25","9.25"
Africa,Tunisia,Gouvernorat de Sidi Bouzid,Wilayat Sidi Bu Zayd,"","35.00","9.25"
Africa,Tunisia,Gouvernorat de Siliana,"","","36.00","9.33"
Africa,Tunisia,Gouvernorat de Siliana,Bourouis,"","36.18","9.16"
Africa,Tunisia,Gouvernorat de Siliana,Delegation de Siliana,"","36.00","9.50"
Africa,Tunisia,Gouvernorat de Siliana,Elkrib,"","36.34","9.10"
Africa,Tunisia,Gouvernorat de Siliana,Siliana Nord,"","36.06","9.30"
Africa,Tunisia,Gouvernorat de Sousse,"","","35.92","10.42"
Africa,Tunisia,Gouvernorat de Tozeur,"","","34.00","8.08"
Africa,Tunisia,Gouvernorat de Tozeur,Mu`tamadiyat Tawzar,"","33.83","8.17"
Africa,Tunisia,Gouvernorat de Tunis,"","","36.77","10.13"
Africa,Tunisia,Gouvernorat de Tunis,Bardo Museum,"","36.81","10.13"
Africa,Tunisia,Gouvernorat de Tunis,Mu`tamadiyat Hammam al Anf,"","36.73","10.33"
Africa,Tunisia,Gouvernorat de Tunis,Mu`tamadiyat Tunis,"","36.67","10.25"
Africa,Tunisia,Gouvernorat de Tunis,Sidi Hassine,"","36.74","10.10"
Africa,Tunisia,Gouvernorat de Tunis,Sijoumi,"","36.78","10.16"
Africa,Tunisia,Gouvernorat de Zaghouan,"","","36.33","10.00"
Africa,Tunisia,Gouvernorat de Zaghouan,Mu`tamadiyat Zaghwan,"","36.42","10.17"
Africa,Tunisia,Gouvernorat de Zaghouan,Nadhour,"","36.11","10.00"
Africa,Tunisia,Ksar District,"","","",""
Africa,Tunisia,Ksar District,Ksar District,"","34.39","8.82"
Africa,Tunisia,Manouba,"","","36.83","9.83"
Africa,Tunisia,Mu`tamadiyat al Hammamat,"","","",""
Africa,Tunisia,Mu`tamadiyat al Hammamat,Mu`tamadiyat al Hammamat,"","36.42","10.50"
Africa,Tunisia,Mu`tamadiyat al Hammamat,Mu`tamadiyat al Jabal al Abyad,"","37.00","9.00"
Africa,Tunisia,Tataouine,"","","32.00","10.00"
Africa,Tunisia,Tataouine,Mu`tamadiyat Tatawin,"","32.75","10.75"
Africa,Uganda,"","",UG,"1.25","32.50"
Africa,Uganda,Central Region,"","","0.50","32.00"
Africa,Uganda,Central Region,Buikwe District,"","0.30","33.05"
Africa,Uganda,Central Region,Bukomansimbi District,"",-0.13,"31.63"
Africa,Uganda,Central Region,Butambala District,"","0.14","32.22"
Africa,Uganda,Central Region,Buvuma District,"",-0.37,"33.20"
Africa,Uganda,Central Region,Gomba District,"","0.20","31.75"
Africa,Uganda,Central Region,Kalangala District,"",-0.57,"32.38"
Africa,Uganda,Central Region,Kalungu District,"",-0.16,"31.80"
Africa,Uganda,Central Region,Kampala District,"","0.34","32.58"
Africa,Uganda,Central Region,Kayunga District,"","1.00","32.87"
Africa,Uganda,Central Region,Kiboga District,"","0.85","31.93"
Africa,Uganda,Central Region,Kyankwanzi District,"","1.12","31.65"
Africa,Uganda,Central Region,Luwero District,"","0.82","32.61"
Africa,Uganda,Central Region,Lwengo District,"",-0.43,"31.45"
Africa,Uganda,Central Region,Lyantonde District,"",-0.24,"31.19"
Africa,Uganda,Central Region,Masaka District,"",-0.37,"31.70"
Africa,Uganda,Central Region,Mityana District,"","0.43","32.07"
Africa,Uganda,Central Region,Mpigi District,"","0.07","32.20"
Africa,Uganda,Central Region,Mubende District,"","0.50","31.50"
Africa,Uganda,Central Region,Mukono District,"","0.30","32.77"
Africa,Uganda,Central Region,Nakaseke District,"","1.04","32.19"
Africa,Uganda,Central Region,Nakasongola District,"","1.39","32.42"
Africa,Uganda,Central Region,Rakai District,"",-0.76,"31.51"
Africa,Uganda,Central Region,Sembabule District,"",-0.01,"31.36"
Africa,Uganda,Central Region,Wakiso District,"","0.24","32.48"
Africa,Uganda,Eastern Region,"","","0.97","33.83"
Africa,Uganda,Eastern Region,Amuria District,"","2.08","33.67"
Africa,Uganda,Eastern Region,Budaka District,"","1.05","33.99"
Africa,Uganda,Eastern Region,Bududa District,"","1.05","34.40"
Africa,Uganda,Eastern Region,Bugiri District,"","0.53","33.79"
Africa,Uganda,Eastern Region,Bukedea District,"","1.37","34.13"
Africa,Uganda,Eastern Region,Bukwa District,"","1.27","34.67"
Africa,Uganda,Eastern Region,Bulambuli District,"","1.32","34.28"
Africa,Uganda,Eastern Region,Busia District,"","0.42","34.00"
Africa,Uganda,Eastern Region,Butaleja District,"","0.89","33.94"
Africa,Uganda,Eastern Region,Buyende District,"","1.27","33.14"
Africa,Uganda,Eastern Region,Iganga District,"","0.70","33.53"
Africa,Uganda,Eastern Region,Jinja District,"","0.51","33.31"
Africa,Uganda,Eastern Region,Kaberamaido District,"","1.76","33.23"
Africa,Uganda,Eastern Region,Kaliro District,"","1.08","33.49"
Africa,Uganda,Eastern Region,Kamuli District,"","0.95","33.12"
Africa,Uganda,Eastern Region,Kapchorwa District,"","1.33","34.42"
Africa,Uganda,Eastern Region,Katakwi District,"","1.92","34.05"
Africa,Uganda,Eastern Region,Kibuku District,"","1.05","33.81"
Africa,Uganda,Eastern Region,Kumi District,"","1.50","33.95"
Africa,Uganda,Eastern Region,Kween District,"","1.38","34.57"
Africa,Uganda,Eastern Region,Luuka District,"","0.82","33.33"
Africa,Uganda,Eastern Region,Manafwa District,"","0.88","34.33"
Africa,Uganda,Eastern Region,Mayuge District,"","0.27","33.56"
Africa,Uganda,Eastern Region,Mbale District,"","1.02","34.19"
Africa,Uganda,Eastern Region,Namayingo District,"","0.28","33.81"
Africa,Uganda,Eastern Region,Namutumba District,"","0.87","33.67"
Africa,Uganda,Eastern Region,Ngora District,"","1.48","33.76"
Africa,Uganda,Eastern Region,Pallisa District,"","1.23","33.78"
Africa,Uganda,Eastern Region,Serere District,"","1.49","33.45"
Africa,Uganda,Eastern Region,Sironko District,"","1.16","34.31"
Africa,Uganda,Eastern Region,Soroti District,"","1.78","33.59"
Africa,Uganda,Eastern Region,Tororo District,"","0.75","34.08"
Africa,Uganda,Northern Region,"","","2.74","31.89"
Africa,Uganda,Northern Region,Abim District,"","2.75","33.75"
Africa,Uganda,Northern Region,Adjumani District,"","3.25","31.75"
Africa,Uganda,Northern Region,Agago District,"","2.92","33.35"
Africa,Uganda,Northern Region,Alebtong District,"","2.27","33.24"
Africa,Uganda,Northern Region,Amolatar District,"","1.63","32.83"
Africa,Uganda,Northern Region,Amudat District,"","1.81","34.93"
Africa,Uganda,Northern Region,Amuru District,"","3.00","32.00"
Africa,Uganda,Northern Region,Apac District,"","1.90","32.60"
Africa,Uganda,Northern Region,Arua District,"","2.97","31.17"
Africa,Uganda,Northern Region,Dokolo District,"","1.94","33.06"
Africa,Uganda,Northern Region,Gulu District,"","2.86","32.43"
Africa,Uganda,Northern Region,Kaabong District,"","3.58","34.00"
Africa,Uganda,Northern Region,Kitgum District,"","3.41","33.34"
Africa,Uganda,Northern Region,Koboko District,"","3.50","31.00"
Africa,Uganda,Northern Region,Kole District,"","2.30","32.74"
Africa,Uganda,Northern Region,Kotido District,"","3.00","34.10"
Africa,Uganda,Northern Region,Lamwo District,"","3.55","32.75"
Africa,Uganda,Northern Region,Lira District,"","2.27","32.95"
Africa,Uganda,Northern Region,Maracha District,"","3.25","30.93"
Africa,Uganda,Northern Region,Moroto District,"","2.64","34.64"
Africa,Uganda,Northern Region,Moyo District,"","3.65","31.72"
Africa,Uganda,Northern Region,Nakapiripirit District,"","1.91","34.60"
Africa,Uganda,Northern Region,Napak District,"","2.38","34.17"
Africa,Uganda,Northern Region,Nebbi District,"","2.47","31.26"
Africa,Uganda,Northern Region,Nwoya District,"","2.51","31.88"
Africa,Uganda,Northern Region,Otuke District,"","2.48","33.34"
Africa,Uganda,Northern Region,Oyam District,"","2.38","32.50"
Africa,Uganda,Northern Region,Pader District,"","2.96","32.80"
Africa,Uganda,Northern Region,Yumbe District,"","3.52","31.28"
Africa,Uganda,Northern Region,Zombo District,"","2.52","30.89"
Africa,Uganda,Western Region,"","",-0.61,"30.56"
Africa,Uganda,Western Region,Buhweju District,"",-0.33,"30.32"
Africa,Uganda,Western Region,Bulisa District,"","1.96","31.39"
Africa,Uganda,Western Region,Bundibugyo District,"","0.67","30.05"
Africa,Uganda,Western Region,Bushenyi District,"",-0.49,"30.18"
Africa,Uganda,Western Region,Hoima District,"","1.39","31.11"
Africa,Uganda,Western Region,Ibanda District,"",-0.08,"30.56"
Africa,Uganda,Western Region,Isingiro District,"",-0.83,"30.87"
Africa,Uganda,Western Region,Kabale District,"",-1.21,"29.99"
Africa,Uganda,Western Region,Kabarole District,"","0.65","30.29"
Africa,Uganda,Western Region,Kamwenge District,"","0.22","30.44"
Africa,Uganda,Western Region,Kanungu District,"",-0.75,"29.73"
Africa,Uganda,Western Region,Kasese District,"","0.12","30.01"
Africa,Uganda,Western Region,Kibale District,"","0.93","31.03"
Africa,Uganda,Western Region,Kiruhura District,"",-0.25,"30.92"
Africa,Uganda,Western Region,Kiryandongo District,"","2.02","32.07"
Africa,Uganda,Western Region,Kisoro District,"",-1.21,"29.68"
Africa,Uganda,Western Region,Kyegegwa District,"","0.43","31.01"
Africa,Uganda,Western Region,Kyenjojo District,"","0.66","30.66"
Africa,Uganda,Western Region,Masindi District,"","1.57","31.74"
Africa,Uganda,Western Region,Mbarara District,"",-0.50,"30.60"
Africa,Uganda,Western Region,Mitoma District,"",-0.63,"30.01"
Africa,Uganda,Western Region,Ntoroko District,"","1.01","30.36"
Africa,Uganda,Western Region,Ntungamo District,"",-0.94,"30.30"
Africa,Uganda,Western Region,Rubirizi District,"",-0.25,"29.99"
Africa,Uganda,Western Region,Rukungiri District,"",-0.69,"29.88"
Africa,Uganda,Western Region,Sheema District,"",-0.63,"30.33"
Africa,Western Sahara,"","",EH,"",""
Africa,Western Sahara,Oued Ed-Dahab-Lagouira,"","","22.85",-14.71
Africa,Zambia,"","",ZM,-14.33,"28.50"
Africa,Zambia,Central Province,"","",-14.00,"29.00"
Africa,Zambia,Central Province,Chibombo District,"",-14.66,"28.07"
Africa,Zambia,Central Province,Kabwe District,"",-14.33,"28.42"
Africa,Zambia,Central Province,Kabwe Rural District,"",-14.50,"27.75"
Africa,Zambia,Central Province,Kapiri-Mposhi District,"",-14.15,"27.75"
Africa,Zambia,Central Province,Mkushi District,"",-14.00,"29.50"
Africa,Zambia,Central Province,Mumbwa District,"",-15.00,"26.50"
Africa,Zambia,Central Province,Serenje District,"",-13.00,"30.50"
Africa,Zambia,Copperbelt Province,"","",-13.00,"28.00"
Africa,Zambia,Copperbelt Province,Chililabombwe District,"",-12.33,"27.83"
Africa,Zambia,Copperbelt Province,Chingola District,"",-12.50,"27.75"
Africa,Zambia,Copperbelt Province,Kalulushi District,"",-12.67,"28.00"
Africa,Zambia,Copperbelt Province,Kitwe District,"",-12.85,"28.25"
Africa,Zambia,Copperbelt Province,Luanshya District,"",-13.00,"28.33"
Africa,Zambia,Copperbelt Province,Masaiti District,"",-13.41,"28.72"
Africa,Zambia,Copperbelt Province,Mpongwe District,"",-13.51,"28.17"
Africa,Zambia,Copperbelt Province,Mufulira District,"",-12.50,"28.25"
Africa,Zambia,Copperbelt Province,Ndola District,"",-12.83,"28.58"
Africa,Zambia,Copperbelt Province,Ndola Rural District,"",-12.92,"28.67"
Africa,Zambia,Eastern Province,"","",-13.67,"32.00"
Africa,Zambia,Eastern Province,Chadiza District,"",-14.00,"32.75"
Africa,Zambia,Eastern Province,Chama District,"",-11.25,"32.83"
Africa,Zambia,Eastern Province,Chipata District,"",-13.50,"32.17"
Africa,Zambia,Eastern Province,Katete District,"",-14.08,"32.00"
Africa,Zambia,Eastern Province,Lundazi District,"",-12.50,"32.75"
Africa,Zambia,Eastern Province,Nyimba District,"",-14.35,"30.60"
Africa,Zambia,Eastern Province,Petauke District,"",-14.13,"31.41"
Africa,Zambia,Luapula Province,"","",-11.00,"29.00"
Africa,Zambia,Luapula Province,Kawambwa District,"",-9.75,"29.33"
Africa,Zambia,Luapula Province,Mansa District,"",-11.50,"29.00"
Africa,Zambia,Luapula Province,Mwense District,"",-10.42,"29.00"
Africa,Zambia,Luapula Province,Nchelenge District,"",-9.00,"29.00"
Africa,Zambia,Luapula Province,Samfya District,"",-11.50,"30.00"
Africa,Zambia,Lusaka Province,"","",-15.42,"29.00"
Africa,Zambia,Lusaka Province,Chongwe District,"",-15.72,"29.33"
Africa,Zambia,Lusaka Province,Kafue district,"",-15.62,"28.44"
Africa,Zambia,Lusaka Province,Luangwa District,"",-15.42,"30.08"
Africa,Zambia,Lusaka Province,Lusaka District,"",-15.43,"28.34"
Africa,Zambia,North-Western Province,"","",-13.00,"25.00"
Africa,Zambia,North-Western Province,Kabompo District,"",-13.25,"24.17"
Africa,Zambia,North-Western Province,Kasempa District,"",-13.83,"26.00"
Africa,Zambia,North-Western Province,Mwinilunga District,"",-12.00,"24.58"
Africa,Zambia,North-Western Province,Solwezi District,"",-12.42,"26.00"
Africa,Zambia,North-Western Province,Zambezi District,"",-13.50,"22.75"
Africa,Zambia,Northern Province,"","",-9.75,"30.75"
Africa,Zambia,Northern Province,Chinsali District,"",-10.75,"32.00"
Africa,Zambia,Northern Province,Isoka District,"",-10.00,"33.00"
Africa,Zambia,Northern Province,Kaputa District,"",-8.75,"29.83"
Africa,Zambia,Northern Province,Kasama District,"",-10.17,"31.25"
Africa,Zambia,Northern Province,Luwingu District,"",-10.83,"30.00"
Africa,Zambia,Northern Province,Mbala District,"",-9.20,"31.62"
Africa,Zambia,Northern Province,Mpika District,"",-12.00,"31.00"
Africa,Zambia,Northern Province,Mporokoso District,"",-9.67,"30.17"
Africa,Zambia,Northern Province,Mpulungu District,"",-8.98,"30.79"
Africa,Zambia,Northern Province,Mungwi District,"",-9.93,"31.73"
Africa,Zambia,Southern Province,"","",-16.50,"27.00"
Africa,Zambia,Southern Province,Choma District,"",-16.67,"27.17"
Africa,Zambia,Southern Province,Gwembe District,"",-16.50,"28.00"
Africa,Zambia,Southern Province,Itezhi-Tezhi District,"",-15.74,"26.04"
Africa,Zambia,Southern Province,Kalomo District,"",-17.15,"26.68"
Africa,Zambia,Southern Province,Kazungula District,"",-17.07,"25.69"
Africa,Zambia,Southern Province,Livingstone District,"",-17.80,"25.87"
Africa,Zambia,Southern Province,Mazabuka District,"",-16.00,"28.00"
Africa,Zambia,Southern Province,Monze District,"",-16.00,"27.25"
Africa,Zambia,Southern Province,Namwala District,"",-16.00,"26.25"
Africa,Zambia,Southern Province,Siavonga District,"",-16.27,"28.55"
Africa,Zambia,Southern Province,Sinazongwe District,"",-17.22,"27.48"
Africa,Zambia,Western Province,"","",-15.00,"24.00"
Africa,Zambia,Western Province,Kalabo District,"",-15.00,"22.50"
Africa,Zambia,Western Province,Kaoma District,"",-14.83,"24.67"
Africa,Zambia,Western Province,Lukulu District,"",-14.33,"23.17"
Africa,Zambia,Western Province,Mongu District,"",-15.17,"23.50"
Africa,Zambia,Western Province,Senanga District,"",-16.25,"23.25"
Africa,Zambia,Western Province,Sesheke District,"",-16.75,"24.33"
Africa,Zimbabwe,"","",ZW,-19.00,"29.75"
Africa,Zimbabwe,Harare Province,"","",-17.82,"31.03"
Africa,Zimbabwe,Harare Province,Harare District,"",-18.00,"30.92"
Africa,Zimbabwe,Manicaland Province,"","",-19.00,"32.50"
Africa,Zimbabwe,Manicaland Province,Buhera District,"",-19.50,"32.00"
Africa,Zimbabwe,Manicaland Province,Chimanimani District,"",-19.75,"32.67"
Africa,Zimbabwe,Manicaland Province,Chipinge District,"",-20.50,"32.50"
Africa,Zimbabwe,Manicaland Province,Makoni District,"",-18.50,"32.17"
Africa,Zimbabwe,Manicaland Province,Mutare District,"",-19.17,"32.42"
Africa,Zimbabwe,Manicaland Province,Mutasa District,"",-18.58,"32.75"
Africa,Zimbabwe,Manicaland Province,Nyanga District,"",-18.00,"32.67"
Africa,Zimbabwe,Mashonaland Central Province,"","",-17.00,"31.00"
Africa,Zimbabwe,Mashonaland Central Province,Bindura District,"",-17.13,"31.35"
Africa,Zimbabwe,Mashonaland Central Province,Centenary District,"",-16.42,"31.17"
Africa,Zimbabwe,Mashonaland Central Province,Darwin District,"",-16.50,"31.75"
Africa,Zimbabwe,Mashonaland Central Province,Guruve District,"",-16.33,"30.58"
Africa,Zimbabwe,Mashonaland Central Province,Mazowe District,"",-17.17,"31.00"
Africa,Zimbabwe,Mashonaland Central Province,Rushinga District,"",-16.67,"32.25"
Africa,Zimbabwe,Mashonaland Central Province,Shamva District,"",-17.17,"31.67"
Africa,Zimbabwe,Mashonaland East Province,"","",-17.50,"32.00"
Africa,Zimbabwe,Mashonaland East Province,Charter District,"",-18.83,"31.00"
Africa,Zimbabwe,Mashonaland East Province,Goromonzi District,"",-17.75,"31.33"
Africa,Zimbabwe,Mashonaland East Province,Marondera District,"",-18.25,"31.50"
Africa,Zimbabwe,Mashonaland East Province,Mudzi District,"",-17.00,"32.67"
Africa,Zimbabwe,Mashonaland East Province,Murehwa District,"",-17.50,"31.83"
Africa,Zimbabwe,Mashonaland East Province,Mutoko District,"",-17.17,"32.50"
Africa,Zimbabwe,Mashonaland East Province,Seki District,"",-18.08,"31.17"
Africa,Zimbabwe,Mashonaland East Province,Wedza District,"",-18.75,"31.75"
Africa,Zimbabwe,Mashonaland West Province,"","",-17.00,"29.50"
Africa,Zimbabwe,Mashonaland West Province,Chegutu District,"",-18.33,"30.00"
Africa,Zimbabwe,Mashonaland West Province,Hurungwe District,"",-16.50,"29.50"
Africa,Zimbabwe,Mashonaland West Province,Kadoma District,"",-17.67,"29.42"
Africa,Zimbabwe,Mashonaland West Province,Kariba District,"",-16.33,"29.00"
Africa,Zimbabwe,Mashonaland West Province,Makonde District,"",-17.17,"30.08"
Africa,Zimbabwe,Masvingo Province,"","",-20.60,"31.40"
Africa,Zimbabwe,Masvingo Province,Bikita District,"",-20.25,"31.83"
Africa,Zimbabwe,Masvingo Province,Chiredzi District,"",-21.00,"31.50"
Africa,Zimbabwe,Masvingo Province,Chivi District,"",-20.50,"30.58"
Africa,Zimbabwe,Masvingo Province,Gutu District,"",-19.67,"31.33"
Africa,Zimbabwe,Masvingo Province,Masvingo District,"",-20.50,"31.00"
Africa,Zimbabwe,Masvingo Province,Mwenezi District,"",-21.50,"31.00"
Africa,Zimbabwe,Masvingo Province,Ndanga District,"",-20.83,"31.67"
Africa,Zimbabwe,Matabeleland North Province,"","",-19.00,"27.50"
