kingdom,division,class,order,family,genus,species,subspecies,variety,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name,variety author,variety source,variety lsid,variety common name
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,almensis,,,D.A.Simpson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5a506-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,alveolata,,,Svenson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5a268-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,alveolatoides,,,S.González & Reznicek,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5a13c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,amazonica,,,C.B.Clarke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5a010-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,andamanensis,,,Govind.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b59db8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,angolensis,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b59c8c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,antunesii,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b59b56-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,argentina,,,Barros,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b59a2a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,argyrolepis,,,Kierulff,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b598fe-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,arseniflora,,,"S.González, Tena & T.Alarcón",Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0c79406-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,atricha,,,R.Br.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b597d2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,atropurpurea,,,(Retz.) Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b596a6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,atrospiculata,,,S.González & Reznicek,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5957a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,attenuata,,,(Franch. & Sav.) Palla,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5944e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,aurea,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b59322-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,ayacuchensis,,,S.González & Reznicek,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b591ec-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bahamensis,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b590c0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bahiensis,,,D.A.Simpson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58f94-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,baldwinii,,,(Torr.) Chapm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58e68-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,barrosii,,,Svenson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58d3c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bella,,,(Piper) Svenson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58c10-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bernardina,,,(Munz & I.M.Johnst.) Munz & I.M.Johnst.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58ada-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bifida,,,S.G.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b589ae-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,blakeana,,,L.A.S.Johnson & O.D.Evans,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b58882-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bolanderi,,,A.Gray,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5862a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bonariensis,,,Nees,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b584fe-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brachycarpa,,,Svenson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b583d2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brainii,,,Svenson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b582a6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brasiliensis,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5817a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brassii,,,S.T.Blake,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5804e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,braunii,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57f22-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brevicollis,,,J.Kern,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57cca-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,brittonii,,,Svenson ex Small,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57b9e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,bulbosa,,,Kukkonen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57a72-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,caduca,,,(Delile) Schult.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57946-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,caespitosissima,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57810-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,callensii,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b576da-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,callosa,,,Y.D.Chen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b57572-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,cancellata,,,S.Watson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b572d4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,canindeyuensis,,,Mereles & S.González,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5719e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,capillacea,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56fdc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,carniolica,,,W.D.J.Koch,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56d7a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,cellulosa,,,Torr.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56c4e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,chamaegyne,,,L.T.Eiten,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56b22-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,coloradoensis,,,(Britton) Gilly,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b569f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,columbiensis,,,L.E.Moro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b568ca-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,complanata,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56672-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,compressa,,acutisquamata,Sull.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5653c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Buckley) S.G.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6680558-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,compressa,,compressa,Sull.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5653c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f654850a-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,compressa,,,Sull.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5653c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,congesta,,,D.Don,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b56410-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,contracta,,,Maury ex Micheli,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b561b8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,coronata,,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5608c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,crinalis,,,(Griseb.) C.B.Clarke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55f60-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,crispovaginata,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55e34-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,cubangensis,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55d08-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,cylindrica,,,Buckley,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55bd2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,cylindrostachys,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55aa6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,debilis,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5597a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,decoriglumis,,,Berhaut,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5584e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,decumbens,,,C.B.Clarke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55722-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,deightonii,,,S.S.Hooper,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b555ec-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,densa,,,Benth.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b554c0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,diandra,,,C.Wright,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55268-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,dietrichiana,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5513c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,difformis,,,S.T.Blake,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b55010-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,dombeyana,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b54eda-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,dregeana,,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b54dae-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,dulcis,,,(Burm.f.) Trin. ex Hensch.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b54b56-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,dunensis,,,Kük.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b54a20-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,eglerioides,,,S.González & Reznicek,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b548f4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,elegans,,,(Kunth) Roem. & Schult.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b547c8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,elliptica,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b545fc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,elongata,,,Chapm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b544b2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,emarginata,,,(Nees) Klotzsch ex Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b54340-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,engelmannii,,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53f58-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,equisetoides,,,(Elliott) Torr.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53e2c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,erhaiensis,,,Y.D.Chen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53d00-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,erythropoda,,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53bd4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,fallax,,,Weath.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53972-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,filiculmis,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5383c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,flavescens,,flavescens,(Poir.) Urb.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53648-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f65483de-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,flavescens,,olivacea,(Poir.) Urb.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53648-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Torr.) Gleason,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f66801d4-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,flavescens,,,(Poir.) Urb.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53648-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,fuscopurpurea,,,(Steud.) H.Pfeiff.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b533f0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,geniculata,,,(L.) Roem. & Schult.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b532c4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,glabella,,,Y.D.Chen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b53062-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,glauca,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52f36-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,glaucovirens,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52e0a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,gossweileri,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52cde-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,gracilis,,,R.Br.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52bb2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,grandirostris,,,(Lindm.) Mereles,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52a7c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,grisea,,,Kük.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52950-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,grossimucronata,,,Mereles,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52824-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,halmaturina,,,J.M.Black,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b526f8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,haumaniana,,,Barros,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b525cc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,ignota,,,S.González & Reznicek,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0cc847a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,intermedia,,,Schult.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52496-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,interstincta,,,(Vahl) Roem. & Schult.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5236a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,jelskiana,,,Boeck.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5223e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,kamtschatica,,,(C.A.Mey.) Kom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b52112-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,keigheryi,,,K.L.Wilson,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b51fdc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,kirkii,,,C.B.Clarke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b51d2a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,kleinii,,,Barros,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b51b54-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,knutei,,,Pabón & Zavaro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b5199c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,kuoi,,,Y.D.Chen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f1b517c6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
