kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,punctatus,,,"(Garcia, 1896)",https://www.catalogueoflife.org/data/taxon/MP28,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,sanctaecrucis,,,"Hoge, 1966",https://www.catalogueoflife.org/data/taxon/MP2F,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,taeniatus,,,"Wagler, 1824",https://www.catalogueoflife.org/data/taxon/MP2Q,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,taeniatus,lichenosus,,"Wagler, 1824",https://www.catalogueoflife.org/data/taxon/MP2Q,Bothrops,"(Roze, 1958)",https://www.catalogueoflife.org/data/taxon/8J97W,Bothrops
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,taeniatus,taeniatus,,"Wagler, 1824",https://www.catalogueoflife.org/data/taxon/MP2Q,Bothrops,"Wagler, 1824",https://www.catalogueoflife.org/data/taxon/8J97X,Bothrops
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,jararaca,,,"(Wied-Neuwied, 1824)",https://www.catalogueoflife.org/data/taxon/MNY7,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,insularis,,,"(Amaral, 1922)",https://www.catalogueoflife.org/data/taxon/MNY4,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,marmoratus,,,"Da Silva & Rodrigues, 2008",https://www.catalogueoflife.org/data/taxon/68QJX,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,ammodytoides,,,"Leybold, 1873",https://www.catalogueoflife.org/data/taxon/MNWT,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,moojeni,,,"Hoge, 1966",https://www.catalogueoflife.org/data/taxon/68QK9,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,brazili,,,"Hoge, 1954",https://www.catalogueoflife.org/data/taxon/87T3C,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,sazimai,,,"Barbo, Gasparini, Almeida, Zaher, Grazziotin, Gusmão, Ferrarini & Sawaya, 2016",https://www.catalogueoflife.org/data/taxon/87T3R,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,pulcher,,,"(Peters, 1862)",https://www.catalogueoflife.org/data/taxon/882R7,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,monsignifer,,,"Timms, Chaparro, Venegas, Salazar-Valenzuela, Scrocchi, Cuevas, Leynaud & Carrasco, 2019",https://www.catalogueoflife.org/data/taxon/8H5NV,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,sonene,,,"Carrasco, Grazziotin, Cruz-Farfán, Koch, Ochoa, Scrocchi, Leynaud & Chaparro, 2019",https://www.catalogueoflife.org/data/taxon/8H5Y8,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,oligobalius,,,"Dal Vechio, Prates, Grazziotin, Graboski & Rodrigues, 2021",https://www.catalogueoflife.org/data/taxon/8KPDX,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,alcatraz,,,"Marques, Martins & Sazima, 2002",https://www.catalogueoflife.org/data/taxon/MNWM,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,alternatus,,,"Duméril, Bibron & Duméril, 1854",https://www.catalogueoflife.org/data/taxon/MNWN,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,asper,,,"(Garman, 1883)",https://www.catalogueoflife.org/data/taxon/MNWX,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,fonsecai,,,"Hoge & Belluomini, 1959",https://www.catalogueoflife.org/data/taxon/MNXR,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,atrox,,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/MNWY,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,ayerbei,,,"Folleco-Fernandez, 2010",https://www.catalogueoflife.org/data/taxon/MNX2,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,barnetti,,,"Parker, 1938",https://www.catalogueoflife.org/data/taxon/MNX4,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,bilineatus,,,"(Wied-Neuwied, 1821)",https://www.catalogueoflife.org/data/taxon/MNX6,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,bilineatus,bilineatus,,"(Wied-Neuwied, 1821)",https://www.catalogueoflife.org/data/taxon/MNX6,Bothrops,"(Wied, 1821)",https://www.catalogueoflife.org/data/taxon/8J97T,Bothrops
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,bilineatus,smaragdinus,,"(Wied-Neuwied, 1821)",https://www.catalogueoflife.org/data/taxon/MNX6,Bothrops,"Hoge, 1966",https://www.catalogueoflife.org/data/taxon/8J97V,Bothrops
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,caribbaeus,,,"(Garman, 1887)",https://www.catalogueoflife.org/data/taxon/MNXD,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,chloromelas,,,"(Boulenger, 1912)",https://www.catalogueoflife.org/data/taxon/MNXG,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,cotiara,,,"(Gomes, 1913)",https://www.catalogueoflife.org/data/taxon/MNXK,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,diporus,,,"Cope, 1862",https://www.catalogueoflife.org/data/taxon/MNXL,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,erythromelas,,,"Amaral, 1923",https://www.catalogueoflife.org/data/taxon/MNXN,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,venezuelensis,,,"Sandner-Montilla, 1952",https://www.catalogueoflife.org/data/taxon/MP2X,Bothrops,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,,,"(Linnaeus, 1766)",https://www.catalogueoflife.org/data/taxon/5TRLB,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,bilineatus,,,"Günther, 1863",https://www.catalogueoflife.org/data/taxon/5TRLC,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,piscivorus,,,"(Lacépède, 1789)",https://www.catalogueoflife.org/data/taxon/5TRLF,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,howardgloydi,,,"Conant, 1984",https://www.catalogueoflife.org/data/taxon/5TRLG,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,russeolus,,,"Gloyd, 1972",https://www.catalogueoflife.org/data/taxon/5TRML,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,taylori,,,"Burger & Robertson, 1951",https://www.catalogueoflife.org/data/taxon/65RMM,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,conanti,,,"(Gloyd, 1969)",https://www.catalogueoflife.org/data/taxon/87NSF,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,laticinctus,,,"Gloyd & Conant, 1934",https://www.catalogueoflife.org/data/taxon/87NSG,Agkistrodon,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,anisolepis,,,"Mocquard, 1887",https://www.catalogueoflife.org/data/taxon/5VWYS,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,hirsuta,,,"Ernst & Rödel, 2002",https://www.catalogueoflife.org/data/taxon/67WYZ,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,mongoensis,,,"Collet & Trape, 2020",https://www.catalogueoflife.org/data/taxon/8H5QM,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,acuminata,,,"Broadley, 1998",https://www.catalogueoflife.org/data/taxon/688Z5,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,hispida,,,"Laurent, 1955",https://www.catalogueoflife.org/data/taxon/688YZ,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,rungweensis,,,"Bogert, 1940",https://www.catalogueoflife.org/data/taxon/688YX,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,chlorechis,,,"(Pel, 1852)",https://www.catalogueoflife.org/data/taxon/688YS,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,ceratophora,,,"Werner, 1896",https://www.catalogueoflife.org/data/taxon/67WZ4,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,subocularis,,,"Fischer, 1888",https://www.catalogueoflife.org/data/taxon/5W8Z8,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,mabuensis,,,"Branch & Bayliss, 2009",https://www.catalogueoflife.org/data/taxon/5VWYX,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,katangensis,,,"De Witte, 1953",https://www.catalogueoflife.org/data/taxon/5W8YY,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,nitschei,,,"Tornier, 1902",https://www.catalogueoflife.org/data/taxon/5W8YX,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,broadleyi,,,"Lawson, 1999",https://www.catalogueoflife.org/data/taxon/5W8YS,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,matildae,,,"Menegon, Davenport & Howell, 2011",https://www.catalogueoflife.org/data/taxon/5VWZ9,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,squamigera,,,"Hallowell, 1854",https://www.catalogueoflife.org/data/taxon/5VWZ8,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,barbouri,,,"Loveridge, 1930",https://www.catalogueoflife.org/data/taxon/5VWZ4,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,desaixi,,,"Ashe, 1968",https://www.catalogueoflife.org/data/taxon/5VWYZ,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,hetfieldi,,,"Ceríaco, Marques & Bauer, 2020",https://www.catalogueoflife.org/data/taxon/8H5QW,Atheris,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,defilippii,,,"(Jan, 1863)",https://www.catalogueoflife.org/data/taxon/69F9B,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,bilineatus,,,"Boulenger, 1905",https://www.catalogueoflife.org/data/taxon/RXNT,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,lichtensteinii,,,"(Jan, 1859)",https://www.catalogueoflife.org/data/taxon/RXNW,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,maculatus,,,"(Hallowell, 1842)",https://www.catalogueoflife.org/data/taxon/RXNX,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,rasmusseni,,,"Broadley, 2014",https://www.catalogueoflife.org/data/taxon/RXNY,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,resimus,,,"(Peters, 1862)",https://www.catalogueoflife.org/data/taxon/RXNZ,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Causus,rhombeatus,,,"(Lichtenstein, 1823)",https://www.catalogueoflife.org/data/taxon/RXP3,Causus,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,boehmei,,,"Wagner & Wilms, 2010",https://www.catalogueoflife.org/data/taxon/SJX7,Cerastes,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,cerastes,,,"Linnaeus, 1758",https://www.catalogueoflife.org/data/taxon/SJXC,Cerastes,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,cerastes,cerastes,,"Linnaeus, 1758",https://www.catalogueoflife.org/data/taxon/SJXC,Cerastes,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/7GMCP,Cerastes
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,cerastes,hoofieni,,"Linnaeus, 1758",https://www.catalogueoflife.org/data/taxon/SJXC,Cerastes,"Werner & Sivan In Werner et al., 1999",https://www.catalogueoflife.org/data/taxon/7GMD2,Cerastes
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,gasperettii,,,"Leviton & Anderson, 1967",https://www.catalogueoflife.org/data/taxon/SJXL,Cerastes,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,gasperettii,gasperettii,,"Leviton & Anderson, 1967",https://www.catalogueoflife.org/data/taxon/SJXL,Cerastes,"Leviton & Anderson, 1967",https://www.catalogueoflife.org/data/taxon/7GMCR,Cerastes
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,gasperettii,mendelssohni,,"Leviton & Anderson, 1967",https://www.catalogueoflife.org/data/taxon/SJXL,Cerastes,"Werner & Sivan In Werner et al., 1999",https://www.catalogueoflife.org/data/taxon/7GMD3,Cerastes
Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,vipera,,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/SJXV,Cerastes,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,palaestinae,,,"(Werner, 1938)",https://www.catalogueoflife.org/data/taxon/33SV2,Daboia,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,russelii,,,"(Shaw & Nodder, 1797)",https://www.catalogueoflife.org/data/taxon/33SV5,Daboia,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,siamensis,,,"(Smith, 1917)",https://www.catalogueoflife.org/data/taxon/33SV7,Daboia,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Daboia,mauritanica,,,"Gray, 1849",https://www.catalogueoflife.org/data/taxon/6C9NS,Daboia,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,borkini,,,"Cherlin, 1990",https://www.catalogueoflife.org/data/taxon/38LQC,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,carinatus,,,"(Schneider, 1801)",https://www.catalogueoflife.org/data/taxon/38LQF,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,carinatus,carinatus,,"(Schneider, 1801)",https://www.catalogueoflife.org/data/taxon/38LQF,Echis,"(Schneider, 1801)",https://www.catalogueoflife.org/data/taxon/7GSFT,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,carinatus,sochureki,,"(Schneider, 1801)",https://www.catalogueoflife.org/data/taxon/38LQF,Echis,"Stemmler, 1969",https://www.catalogueoflife.org/data/taxon/7GSG5,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,coloratus,,,"Günther, 1878",https://www.catalogueoflife.org/data/taxon/38LQL,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,coloratus,terraesanctae,,"Günther, 1878",https://www.catalogueoflife.org/data/taxon/38LQL,Echis,"Babocsay, 2003",https://www.catalogueoflife.org/data/taxon/7H4G5,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,coloratus,coloratus,,"Günther, 1878",https://www.catalogueoflife.org/data/taxon/38LQL,Echis,,https://www.catalogueoflife.org/data/taxon/8J9GT,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,hughesi,,,"Cherlin, 1990",https://www.catalogueoflife.org/data/taxon/38LQQ,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,jogeri,,,"Cherlin, 1990",https://www.catalogueoflife.org/data/taxon/38LQR,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,khosatzkii,,,"Cherlin, 1990",https://www.catalogueoflife.org/data/taxon/38LQT,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,megalocephalus,,,"Cherlin, 1990",https://www.catalogueoflife.org/data/taxon/38LQV,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,ocellatus,,,"Stemmler, 1970",https://www.catalogueoflife.org/data/taxon/38LQY,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,omanensis,,,"Babocsay, 2004",https://www.catalogueoflife.org/data/taxon/38LQZ,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,pyramidum,,,"(Geoffroy Saint-Hilaire, 1827)",https://www.catalogueoflife.org/data/taxon/38LR3,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,pyramidum,pyramidum,,"(Geoffroy Saint-Hilaire, 1827)",https://www.catalogueoflife.org/data/taxon/38LR3,Echis,"(Geoffroy Saint-Hilaire, 1827)",https://www.catalogueoflife.org/data/taxon/7GSFV,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,pyramidum,leakeyi,,"(Geoffroy Saint-Hilaire, 1827)",https://www.catalogueoflife.org/data/taxon/38LR3,Echis,"Stemmler & Sochurek, 1969",https://www.catalogueoflife.org/data/taxon/7GSG6,Echis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,leucogaster,,,"Roman, 1972",https://www.catalogueoflife.org/data/taxon/6DX6H,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,romani,,,"Trape, 2018",https://www.catalogueoflife.org/data/taxon/8GPPF,Echis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,schweizeri,,,"(Werner, 1935)",https://www.catalogueoflife.org/data/taxon/3XCXD,Macrovipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,cernovi,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,"(Chikin & Szczerbak, 1992)",https://www.catalogueoflife.org/data/taxon/8KF36,Macrovipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,turanica,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,"(Chernov, 1939)",https://www.catalogueoflife.org/data/taxon/8KF3L,Macrovipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,transmediterranea,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,"(Nilson & Andrén, 1988)",https://www.catalogueoflife.org/data/taxon/8KF58,Macrovipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,lebetinus,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/8KF5Y,Macrovipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetinus,obtusa,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/72S8X,Macrovipera,"(Dwigubsky, 1832)",https://www.catalogueoflife.org/data/taxon/8KF7P,Macrovipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,razii,,,"Oraie, Rastegar-Pouyani, Khosrovani, Moradi, Akbari, Sehhatisabet, Shafiei, Stümpel & Joger, 2018",https://www.catalogueoflife.org/data/taxon/8GPZL,Macrovipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,bornmuelleri,,,"(Werner, 1898)",https://www.catalogueoflife.org/data/taxon/44BGF,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,bulgardaghica,,,"(Nilson & Andren, 1985)",https://www.catalogueoflife.org/data/taxon/44BGG,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,kuhrangica,,,"Rajabizadeh, Nilson & Kami, 2011",https://www.catalogueoflife.org/data/taxon/44BGL,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,latifii,,,"(Mertens, Darevsky & Klemmer, 1967)",https://www.catalogueoflife.org/data/taxon/44BGM,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,raddei,,,"(Boettger, 1890)",https://www.catalogueoflife.org/data/taxon/44BGN,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,raddei,raddei,,"(Boettger, 1890)",https://www.catalogueoflife.org/data/taxon/44BGN,Montivipera,"(Boettger, 1890)",https://www.catalogueoflife.org/data/taxon/7HGYW,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,raddei,kurdistanica,,"(Boettger, 1890)",https://www.catalogueoflife.org/data/taxon/44BGN,Montivipera,"(Nilson & Andrén, 1986)",https://www.catalogueoflife.org/data/taxon/7HGZ7,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,wagneri,,,"(Nilson & Andrén, 1984)",https://www.catalogueoflife.org/data/taxon/44BGP,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,occidentalis,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,"Cattaneo, 2017",https://www.catalogueoflife.org/data/taxon/8KF3M,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,nilsoni,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,"Cattaneo, 2014",https://www.catalogueoflife.org/data/taxon/8KF3W,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,varoli,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,"Afsar, Yakin, ÇİÇEk & Ayaz, 2019",https://www.catalogueoflife.org/data/taxon/8KF5H,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,dianae,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,"Cattaneo, 2014",https://www.catalogueoflife.org/data/taxon/8KF85,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,xanthina,xanthina,,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/44BGQ,Montivipera,"(Gray, 1849)",https://www.catalogueoflife.org/data/taxon/8KPKP,Montivipera
Animalia,Chordata,Reptilia,Squamata,Viperidae,Montivipera,albizona,,,"(Nilson, Andren & Flärdh, 1990)",https://www.catalogueoflife.org/data/taxon/73PXF,Montivipera,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,inornata,,,"(Smith, 1838)",https://www.catalogueoflife.org/data/taxon/5WKF6,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,heraldica,,,"(Bocage, 1889)",https://www.catalogueoflife.org/data/taxon/LXL8,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,worthingtoni,,,"Parker, 1932",https://www.catalogueoflife.org/data/taxon/LXLN,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,schneideri,,,"(Boettger, 1886)",https://www.catalogueoflife.org/data/taxon/LXLL,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,rubida,,,"Branch, 1997",https://www.catalogueoflife.org/data/taxon/LXLK,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,rhinoceros,,,"(Schlegel, 1855)",https://www.catalogueoflife.org/data/taxon/LXLJ,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,peringueyi,,,"(Boulenger, 1888)",https://www.catalogueoflife.org/data/taxon/LXLH,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,parviocula,,,"Böhme, 1976",https://www.catalogueoflife.org/data/taxon/LXLF,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,gabonica,,,"Duméril, Bibron & Duméril, 1854",https://www.catalogueoflife.org/data/taxon/LXL7,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,nasicornis,,,"(Shaw & Nodder, 1792)",https://www.catalogueoflife.org/data/taxon/68KF6,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,cornuta,,,"(Daudin, 1803)",https://www.catalogueoflife.org/data/taxon/LXL6,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,caudalis,,,"(Smith, 1839)",https://www.catalogueoflife.org/data/taxon/LXL5,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,atropos,,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/LXL3,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,atropos,atropos,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/LXL3,Bitis,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/7GLKV,Bitis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,atropos,unicolor,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/LXL3,Bitis,"Fitzsimons, 1959",https://www.catalogueoflife.org/data/taxon/7GLL7,Bitis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,armata,,,"(Smith, 1826)",https://www.catalogueoflife.org/data/taxon/LXKZ,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,,,"Merrem, 1820",https://www.catalogueoflife.org/data/taxon/LXKX,Bitis,,,
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,arietans,,"Merrem, 1820",https://www.catalogueoflife.org/data/taxon/LXKX,Bitis,"(Merrem, 1820)",https://www.catalogueoflife.org/data/taxon/7GLL5,Bitis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,arietans,somalica,,"Merrem, 1820",https://www.catalogueoflife.org/data/taxon/LXKX,Bitis,"Parker, 1949",https://www.catalogueoflife.org/data/taxon/7GLL6,Bitis
Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,albanica,,,"Hewitt, 1937",https://www.catalogueoflife.org/data/taxon/LXKW,Bitis,,,
