kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ammotragus,lervia,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1777)",ITIS,urn:lsid:catalogueoflife.org:taxon:df158c2c-29c1-102b-9a4a-00304854f820:ac2008,Barbary sheep,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antidorcas,marsupialis,,"sheep, goats, bovids, antelopes, cattle","(Zimmermann, 1780)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48b0c-29c1-102b-9a4a-00304854f820:ac2008,springbok,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Antilope,cervicapra,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec52c50-29c1-102b-9a4a-00304854f820:ac2008,blackbuck,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bison,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:df12ef62-29c1-102b-9a4a-00304854f820:ac2008,bison,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bison,athabasacae,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:df12ef62-29c1-102b-9a4a-00304854f820:ac2008,bison,"Rhoads, 1898",ITIS,urn:lsid:catalogueoflife.org:taxon:f603b4a4-29c1-102b-9a4a-00304854f820:ac2008,wood bison
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bison,bison,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:df12ef62-29c1-102b-9a4a-00304854f820:ac2008,bison,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:f6156b4a-29c1-102b-9a4a-00304854f820:ac2008,wood bison
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,bonasus,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:df12f084-29c1-102b-9a4a-00304854f820:ac2008,wisent,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,frontalis,,"sheep, goats, bovids, antelopes, cattle","Lambert, 1804",ITIS,urn:lsid:catalogueoflife.org:taxon:df15bf30-29c1-102b-9a4a-00304854f820:ac2008,gayal,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,grunniens,,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b968-29c1-102b-9a4a-00304854f820:ac2008,yak,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,grunniens,grunniens,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b968-29c1-102b-9a4a-00304854f820:ac2008,yak,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b3b1b2-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,grunniens,mutus,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b968-29c1-102b-9a4a-00304854f820:ac2008,yak,"Przewalski, 1883",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b4e672-29c1-102b-9a4a-00304854f820:ac2008,wild yak
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,javanicus,,"sheep, goats, bovids, antelopes, cattle","d'Alton, 1823",ITIS,urn:lsid:catalogueoflife.org:taxon:efbdd4a8-29c1-102b-9a4a-00304854f820:ac2008,tsaine,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,sauveli,,"sheep, goats, bovids, antelopes, cattle","Urbain, 1937",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c052-29c1-102b-9a4a-00304854f820:ac2008,kouprey,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,taurus,,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b83c-29c1-102b-9a4a-00304854f820:ac2008,domesticated cattle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Boselaphus,tragocamelus,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec52b1a-29c1-102b-9a4a-00304854f820:ac2008,nilgai,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,bubalis,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec529e4-29c1-102b-9a4a-00304854f820:ac2008,water buffalo (feral),,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,depressicornis,,"sheep, goats, bovids, antelopes, cattle","(H. Smith, 1827)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15dba0-29c1-102b-9a4a-00304854f820:ac2008,lowland anoa,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,mephistopheles,,"sheep, goats, bovids, antelopes, cattle","Hopwood, 1925",ITIS,urn:lsid:catalogueoflife.org:taxon:df15dccc-29c1-102b-9a4a-00304854f820:ac2008,short-horned water buffalo,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,mindorensis,,"sheep, goats, bovids, antelopes, cattle","(Heude, 1888)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ddf8-29c1-102b-9a4a-00304854f820:ac2008,tamaraw,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,quarlesi,,"sheep, goats, bovids, antelopes, cattle","(Ouwens, 1910)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15df24-29c1-102b-9a4a-00304854f820:ac2008,mountain anoa,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Budorcas,taxicolor,,"sheep, goats, bovids, antelopes, cattle","Hodgson, 1850",ITIS,urn:lsid:catalogueoflife.org:taxon:efc30996-29c1-102b-9a4a-00304854f820:ac2008,takin,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,caucasica,,"sheep, goats, bovids, antelopes, cattle","Gnldenstaedt and Pallas, 1783",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ac16-29c1-102b-9a4a-00304854f820:ac2008,West Caucasian tur,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,cylindricornis,,"sheep, goats, bovids, antelopes, cattle","(Blyth, 1841)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ad42-29c1-102b-9a4a-00304854f820:ac2008,East Caucasian tur,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,falconeri,,"sheep, goats, bovids, antelopes, cattle","(Wagner, 1839)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ae6e-29c1-102b-9a4a-00304854f820:ac2008,markhor,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,hircus,,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:df1589de-29c1-102b-9a4a-00304854f820:ac2008,goat (feral),,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,ibex,,"sheep, goats, bovids, antelopes, cattle","Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:df15af90-29c1-102b-9a4a-00304854f820:ac2008,ibex,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,nubiana,,"sheep, goats, bovids, antelopes, cattle","F. Cuvier, 1825",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b0bc-29c1-102b-9a4a-00304854f820:ac2008,nubian ibex,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,pyrenaica,,"sheep, goats, bovids, antelopes, cattle","Schinz, 1838",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b1de-29c1-102b-9a4a-00304854f820:ac2008,Spanish ibex,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,sibirica,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1776)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b30a-29c1-102b-9a4a-00304854f820:ac2008,Siberian ibex,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,walie,,"sheep, goats, bovids, antelopes, cattle","Rnppell, 1835",ITIS,urn:lsid:catalogueoflife.org:taxon:df15b47c-29c1-102b-9a4a-00304854f820:ac2008,Walia ibex,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,adersi,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1918",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ba8a-29c1-102b-9a4a-00304854f820:ac2008,Aders's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,callipygus,,"sheep, goats, bovids, antelopes, cattle","Peters, 1876",ITIS,urn:lsid:catalogueoflife.org:taxon:df15bbb6-29c1-102b-9a4a-00304854f820:ac2008,Peters's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,dorsalis,,"sheep, goats, bovids, antelopes, cattle","Gray, 1846",ITIS,urn:lsid:catalogueoflife.org:taxon:df15bcd8-29c1-102b-9a4a-00304854f820:ac2008,bay duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,harveyi,,"sheep, goats, bovids, antelopes, cattle","(Thomas, 1893)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15be04-29c1-102b-9a4a-00304854f820:ac2008,Harvey's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,jentinki,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1892",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c908-29c1-102b-9a4a-00304854f820:ac2008,Jentink's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,leucogaster,,"sheep, goats, bovids, antelopes, cattle","Gray, 1873",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ca3e-29c1-102b-9a4a-00304854f820:ac2008,white-bellied duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,maxwellii,,"sheep, goats, bovids, antelopes, cattle","(H. Smith, 1827)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15cb60-29c1-102b-9a4a-00304854f820:ac2008,Maxwell's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,monticola,,"sheep, goats, bovids, antelopes, cattle","(Thunberg, 1789)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15cc8c-29c1-102b-9a4a-00304854f820:ac2008,blue duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,natalensis,,"sheep, goats, bovids, antelopes, cattle","A. Smith, 1834",ITIS,urn:lsid:catalogueoflife.org:taxon:df15cdae-29c1-102b-9a4a-00304854f820:ac2008,Natal duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,niger,,"sheep, goats, bovids, antelopes, cattle","Gray, 1846",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c3cc-29c1-102b-9a4a-00304854f820:ac2008,black duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,nigrifrons,,"sheep, goats, bovids, antelopes, cattle","Gray, 1871",ITIS,urn:lsid:catalogueoflife.org:taxon:df15ceda-29c1-102b-9a4a-00304854f820:ac2008,black-fronted duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,ogilbyi,,"sheep, goats, bovids, antelopes, cattle","(Waterhouse, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d006-29c1-102b-9a4a-00304854f820:ac2008,Ogilby's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,rubidus,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1901",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d132-29c1-102b-9a4a-00304854f820:ac2008,Ruwenzori duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,rufilatus,,"sheep, goats, bovids, antelopes, cattle","Gray, 1846",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d254-29c1-102b-9a4a-00304854f820:ac2008,red-flanked duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,silvicultor,,"sheep, goats, bovids, antelopes, cattle","(Afzelius, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c2a0-29c1-102b-9a4a-00304854f820:ac2008,yellow-backed duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,spadix,,"sheep, goats, bovids, antelopes, cattle","True, 1890",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d376-29c1-102b-9a4a-00304854f820:ac2008,Abbott's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,weynsi,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1901",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d4a2-29c1-102b-9a4a-00304854f820:ac2008,Weyns's duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,zebra,,"sheep, goats, bovids, antelopes, cattle","Gray, 1838",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c4ee-29c1-102b-9a4a-00304854f820:ac2008,zebra duiker,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,gnou,,"sheep, goats, bovids, antelopes, cattle","(Zimmermann, 1780)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb482f6-29c1-102b-9a4a-00304854f820:ac2008,black wildebeest,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,taurinus,,"sheep, goats, bovids, antelopes, cattle","(Burchell, 1823)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48418-29c1-102b-9a4a-00304854f820:ac2008,blue wildebeest,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,hunteri,,"sheep, goats, bovids, antelopes, cattle","(P. L. Sclater, 1889)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48666-29c1-102b-9a4a-00304854f820:ac2008,hirola,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,lunatus,,"sheep, goats, bovids, antelopes, cattle","(Burchell, 1823)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48792-29c1-102b-9a4a-00304854f820:ac2008,topi,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,pygargus,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1767)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48544-29c1-102b-9a4a-00304854f820:ac2008,bontebok,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Dorcatragus,megalotis,,"sheep, goats, bovids, antelopes, cattle","(Menges, 1894)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb48c38-29c1-102b-9a4a-00304854f820:ac2008,beira,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,arabica,,"sheep, goats, bovids, antelopes, cattle","(Lichtenstein, 1827)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb498c2-29c1-102b-9a4a-00304854f820:ac2008,Arabian gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,bennettii,,"sheep, goats, bovids, antelopes, cattle","(Sykes, 1831)",ITIS,urn:lsid:catalogueoflife.org:taxon:deb49b10-29c1-102b-9a4a-00304854f820:ac2008,Indian gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,bilkis,,"sheep, goats, bovids, antelopes, cattle","Groves and Lay, 1985",ITIS,urn:lsid:catalogueoflife.org:taxon:deb49c3c-29c1-102b-9a4a-00304854f820:ac2008,Queen of Sheba's gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,cuvieri,,"sheep, goats, bovids, antelopes, cattle","(Ogilby, 1841)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec2bdee-29c1-102b-9a4a-00304854f820:ac2008,mountain gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,dama,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:da296bf2-29c1-102b-9a4a-00304854f820:ac2008,dama gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,dorcas,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:da296f6c-29c1-102b-9a4a-00304854f820:ac2008,Dorcas gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,gazella,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:da297098-29c1-102b-9a4a-00304854f820:ac2008,mountain gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,granti,,"sheep, goats, bovids, antelopes, cattle","Brooke, 1872",ITIS,urn:lsid:catalogueoflife.org:taxon:da2971ba-29c1-102b-9a4a-00304854f820:ac2008,Grant's gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,leptoceros,,"sheep, goats, bovids, antelopes, cattle","(F. Cuvier, 1842)",ITIS,urn:lsid:catalogueoflife.org:taxon:da2972e6-29c1-102b-9a4a-00304854f820:ac2008,slender-horned gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,rufifrons,,"sheep, goats, bovids, antelopes, cattle","Gray, 1846",ITIS,urn:lsid:catalogueoflife.org:taxon:da297412-29c1-102b-9a4a-00304854f820:ac2008,red-fronted gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,rufina,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1894",ITIS,urn:lsid:catalogueoflife.org:taxon:da297534-29c1-102b-9a4a-00304854f820:ac2008,red gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,saudiya,,"sheep, goats, bovids, antelopes, cattle","Carruthers and Schwarz, 1935",ITIS,urn:lsid:catalogueoflife.org:taxon:da297660-29c1-102b-9a4a-00304854f820:ac2008,Saudi gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,soemmerringii,,"sheep, goats, bovids, antelopes, cattle","(Cretzschmar, 1828)",ITIS,urn:lsid:catalogueoflife.org:taxon:da29778c-29c1-102b-9a4a-00304854f820:ac2008,Sömmerring's gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,spekei,,"sheep, goats, bovids, antelopes, cattle","Blyth, 1863",ITIS,urn:lsid:catalogueoflife.org:taxon:da2978ae-29c1-102b-9a4a-00304854f820:ac2008,Speke's gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,subgutturosa,,"sheep, goats, bovids, antelopes, cattle","(Gnldenstaedt, 1780)",ITIS,urn:lsid:catalogueoflife.org:taxon:da2979da-29c1-102b-9a4a-00304854f820:ac2008,goitered gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,thomsonii,,"sheep, goats, bovids, antelopes, cattle","Günther, 1884",ITIS,urn:lsid:catalogueoflife.org:taxon:da297b06-29c1-102b-9a4a-00304854f820:ac2008,Thomson's gazelle,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,hylocrius,,"sheep, goats, bovids, antelopes, cattle","(Ogilby, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc30ab8-29c1-102b-9a4a-00304854f820:ac2008,Nilgiri tahr,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,jayakari,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1894",ITIS,urn:lsid:catalogueoflife.org:taxon:efc30c84-29c1-102b-9a4a-00304854f820:ac2008,Arabian tahr,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hemitragus,jemlahicus,,"sheep, goats, bovids, antelopes, cattle","(H. Smith, 1826)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc30dba-29c1-102b-9a4a-00304854f820:ac2008,Himalayan tahr,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,equinus,,"sheep, goats, bovids, antelopes, cattle","(Desmarest, 1804)",ITIS,urn:lsid:catalogueoflife.org:taxon:df2137b6-29c1-102b-9a4a-00304854f820:ac2008,roan antelope,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,leucophaeus,,"sheep, goats, bovids, antelopes, cattle","(Pallas, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:df2138ec-29c1-102b-9a4a-00304854f820:ac2008,blue buck,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Hippotragus,niger,,"sheep, goats, bovids, antelopes, cattle","(Harris, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:df213a0e-29c1-102b-9a4a-00304854f820:ac2008,sable antelope,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,ellipsiprymnus,,"sheep, goats, bovids, antelopes, cattle","(Ogilby, 1833)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d5c4-29c1-102b-9a4a-00304854f820:ac2008,waterbuck,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,kob,,"sheep, goats, bovids, antelopes, cattle","(Erxleben, 1777)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15e0d2-29c1-102b-9a4a-00304854f820:ac2008,kob,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,leche,,"sheep, goats, bovids, antelopes, cattle","Gray, 1850",ITIS,urn:lsid:catalogueoflife.org:taxon:df15c7d2-29c1-102b-9a4a-00304854f820:ac2008,red lechwe,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,megaceros,,"sheep, goats, bovids, antelopes, cattle","(Fitzinger, 1855)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d6f0-29c1-102b-9a4a-00304854f820:ac2008,Nile lechwe,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,vardonii,,"sheep, goats, bovids, antelopes, cattle","(Livingstone, 1857)",ITIS,urn:lsid:catalogueoflife.org:taxon:df15d81c-29c1-102b-9a4a-00304854f820:ac2008,puku,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Litocranius,walleri,,"sheep, goats, bovids, antelopes, cattle","(Brooke, 1879)",ITIS,urn:lsid:catalogueoflife.org:taxon:da297c28-29c1-102b-9a4a-00304854f820:ac2008,gerenuk,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,guentheri,,"sheep, goats, bovids, antelopes, cattle","Thomas, 1894",ITIS,urn:lsid:catalogueoflife.org:taxon:dec32e46-29c1-102b-9a4a-00304854f820:ac2008,Günther's dik-dik,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,kirkii,,"sheep, goats, bovids, antelopes, cattle","(Günther, 1880)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec32f68-29c1-102b-9a4a-00304854f820:ac2008,Kirk's dik-dik,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,piacentinii,,"sheep, goats, bovids, antelopes, cattle","Drake-Brockman, 1911",ITIS,urn:lsid:catalogueoflife.org:taxon:dec32bf8-29c1-102b-9a4a-00304854f820:ac2008,silver dik-dik,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,saltiana,,"sheep, goats, bovids, antelopes, cattle","(Desmarest, 1816)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec32acc-29c1-102b-9a4a-00304854f820:ac2008,Salt's dik-dik,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,baileyi,,"sheep, goats, bovids, antelopes, cattle","Pocock, 1914",ITIS,urn:lsid:catalogueoflife.org:taxon:efc30ee6-29c1-102b-9a4a-00304854f820:ac2008,red goral,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,caudatus,,"sheep, goats, bovids, antelopes, cattle","(Milne-Edwards, 1867)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc31012-29c1-102b-9a4a-00304854f820:ac2008,Chinese goral,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,crispus,,"sheep, goats, bovids, antelopes, cattle","(Temminck, 1845)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc31260-29c1-102b-9a4a-00304854f820:ac2008,Japanese serow,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,goral,,"sheep, goats, bovids, antelopes, cattle","(Hardwicke, 1825)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc3113e-29c1-102b-9a4a-00304854f820:ac2008,goral,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,sumatraensis,,"sheep, goats, bovids, antelopes, cattle","(Bechstein, 1799)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc3138c-29c1-102b-9a4a-00304854f820:ac2008,serow,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,swinhoei,,"sheep, goats, bovids, antelopes, cattle","(Gray, 1862)",ITIS,urn:lsid:catalogueoflife.org:taxon:efc314b8-29c1-102b-9a4a-00304854f820:ac2008,Taiwan serow,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,batesi,,"sheep, goats, bovids, antelopes, cattle","de Winton, 1903",ITIS,urn:lsid:catalogueoflife.org:taxon:dec3287e-29c1-102b-9a4a-00304854f820:ac2008,dwarf antelope,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,moschatus,,"sheep, goats, bovids, antelopes, cattle","(Von Dueben, 1846)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec329a0-29c1-102b-9a4a-00304854f820:ac2008,suni,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Neotragus,pygmaeus,,"sheep, goats, bovids, antelopes, cattle","(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec35ed4-29c1-102b-9a4a-00304854f820:ac2008,royal antelope,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oreamnos,americanus,,"sheep, goats, bovids, antelopes, cattle","(de Blainville, 1816)",ITIS,urn:lsid:catalogueoflife.org:taxon:df1588b2-29c1-102b-9a4a-00304854f820:ac2008,Rocky Mountain goat,,,,
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oreotragus,oreotragus,,"sheep, goats, bovids, antelopes, cattle","(Zimmermann, 1783)",ITIS,urn:lsid:catalogueoflife.org:taxon:df212b2c-29c1-102b-9a4a-00304854f820:ac2008,klipspringer,,,,
